$KSXT,20200428055707.00,108.92209761,34.19342572,439.3178,7.24,0.00,355.46,0.013,0.00,3,3,20,18,-1.457,-2.371,0.001,-0.001,0.013,0.000,,,*12
$KSXT,20200428055707.10,108.92209759,34.19342571,439.3190,7.36,0.07,311.73,0.012,0.00,3,3,20,18,-1.459,-2.372,0.002,-0.009,0.008,0.012,,,*11
$KSXT,20200428055707.20,108.92209760,34.19342571,439.3168,7.33,-0.12,4.42,0.005,0.00,3,3,20,18,-1.458,-2.372,-0.000,0.000,0.005,-0.005,,,*1C
$KSXT,20200428055707.30,108.92209759,34.19342570,439.3148,7.34,-0.08,302.94,0.008,0.00,3,3,20,18,-1.459,-2.373,-0.002,-0.007,0.005,-0.014,,,*33
$KSXT,20200428055707.40,108.92209761,34.19342571,439.3200,7.33,-0.12,99.94,0.005,0.00,3,3,20,18,-1.457,-2.372,0.003,0.005,-0.001,0.038,,,*07
$KSXT,20200428055707.50,108.92209761,34.19342571,439.3161,7.33,-0.00,68.23,0.007,0.00,3,3,20,18,-1.457,-2.371,-0.001,0.007,0.003,0.015,,,*0F
$KSXT,20200428055707.60,108.92209759,34.19342569,439.3161,7.39,-0.05,157.43,0.013,0.00,3,3,20,18,-1.459,-2.374,-0.001,0.005,-0.012,-0.005,,,*37
$KSXT,20200428055707.70,108.92209760,34.19342568,439.3169,7.40,-0.24,148.69,0.018,0.00,3,3,20,18,-1.459,-2.375,-0.000,0.009,-0.015,-0.014,,,*3E
$KSXT,20200428055707.80,108.92209760,34.19342568,439.3175,7.37,0.00,182.73,0.009,0.00,3,3,20,18,-1.459,-2.375,0.000,-0.000,-0.009,0.002,,,*34
$KSXT,20200428055707.90,108.92209760,34.19342568,439.3175,7.34,-0.19,133.75,0.018,0.00,3,3,20,18,-1.459,-2.376,0.000,0.013,-0.012,-0.016,,,*11
$KSXT,20200428055708.00,108.92209761,34.19342567,439.3159,7.30,-0.04,157.43,0.012,0.00,3,3,20,18,-1.458,-2.376,-0.001,0.005,-0.011,-0.005,,,*39
$KSXT,20200428055708.10,108.92209761,34.19342567,439.3160,7.26,0.02,135.91,0.011,0.00,3,3,20,18,-1.457,-2.376,-0.001,0.008,-0.008,-0.012,,,*1A
$KSXT,20200428055708.20,108.92209761,34.19342567,439.3163,7.31,0.01,143.97,0.014,0.00,3,3,20,18,-1.457,-2.376,-0.001,0.008,-0.011,0.002,,,*39
$KSXT,20200428055708.30,108.92209760,34.19342567,439.3143,7.38,-0.03,240.00,0.011,0.00,3,3,20,18,-1.459,-2.376,-0.003,-0.010,-0.005,-0.017,,,*12
$KSXT,20200428055708.40,108.92209759,34.19342566,439.3181,7.36,-0.08,228.60,0.016,0.00,3,3,20,18,-1.460,-2.377,0.001,-0.012,-0.010,0.017,,,*15
$KSXT,20200428055708.50,108.92209759,34.19342566,439.3166,7.34,-0.01,228.88,0.013,0.00,3,3,20,18,-1.459,-2.377,-0.000,-0.010,-0.008,0.014,,,*3B
$KSXT,20200428055708.60,108.92209758,34.19342566,439.3184,7.36,0.03,273.08,0.020,0.00,3,3,20,18,-1.460,-2.377,0.001,-0.020,0.001,0.037,,,*1E
$KSXT,20200428055708.70,108.92209758,34.19342567,439.3225,7.36,-0.24,277.54,0.017,0.00,3,3,20,18,-1.460,-2.377,0.005,-0.017,0.002,0.040,,,*34
$KSXT,20200428055708.80,108.92209760,34.19342566,439.3188,7.27,-0.06,291.12,0.011,0.00,3,3,20,18,-1.459,-2.377,0.002,-0.011,0.004,0.029,,,*3B
$KSXT,20200428055708.90,108.92209758,34.19342566,439.3237,7.32,-0.16,279.09,0.012,0.00,3,3,20,18,-1.460,-2.377,0.007,-0.012,0.002,0.034,,,*3A
$KSXT,20200428055709.00,108.92209759,34.19342566,439.3220,7.29,-0.09,283.65,0.009,0.00,3,3,20,18,-1.459,-2.378,0.005,-0.009,0.002,0.034,,,*39
$KSXT,20200428055709.10,108.92209757,34.19342568,439.3215,7.35,0.00,295.52,0.014,0.00,3,3,20,18,-1.461,-2.375,0.005,-0.013,0.006,0.033,,,*16
$KSXT,20200428055709.20,108.92209759,34.19342567,439.3226,7.30,0.08,266.82,0.007,0.00,3,3,20,18,-1.459,-2.377,0.006,-0.007,-0.000,0.034,,,*39
$KSXT,20200428055709.30,108.92209758,34.19342565,439.3236,7.38,-0.19,231.28,0.009,0.00,3,3,20,18,-1.460,-2.378,0.007,-0.007,-0.006,0.026,,,*12
$KSXT,20200428055709.40,108.92209759,34.19342566,439.3177,7.37,-0.22,131.34,0.005,0.00,3,3,20,18,-1.459,-2.377,0.001,0.004,-0.003,-0.004,,,*11
$KSXT,20200428055709.50,108.92209760,34.19342567,439.3142,7.36,0.00,111.59,0.005,0.00,3,3,20,18,-1.458,-2.377,-0.003,0.004,-0.002,-0.014,,,*16
$KSXT,20200428055709.60,108.92209760,34.19342568,439.3185,7.25,-0.05,143.41,0.009,0.00,3,3,20,18,-1.458,-2.375,0.001,0.006,-0.007,0.011,,,*3B
$KSXT,20200428055709.70,108.92209759,34.19342568,439.3192,7.37,-0.08,80.60,0.007,0.00,3,3,20,18,-1.459,-2.375,0.002,0.007,0.001,0.002,,,*21
$KSXT,20200428055709.80,108.92209760,34.19342566,439.3186,7.27,0.20,137.62,0.015,0.00,3,3,20,18,-1.459,-2.377,0.002,0.010,-0.011,-0.004,,,*36
$KSXT,20200428055709.90,108.92209759,34.19342566,439.3220,7.36,-0.28,162.26,0.015,0.00,3,3,20,18,-1.459,-2.377,0.005,0.005,-0.014,0.004,,,*3C
